"","place","room_type","price","neighbourhood_cleansed","minimum_nights"
"5823","Brussels","Entire home/apt",219,"Bruxelles",3
"5824","Brussels","Entire home/apt",243,"Schaerbeek",1
"5825","Brussels","Entire home/apt",232,"Saint-Gilles",7
"5826","Brussels","Entire home/apt",232,"Forest",5
"5827","Brussels","Private room",106,"Ixelles",1
"5828","Brussels","Entire home/apt",275,"Bruxelles",4
"5829","Brussels","Entire home/apt",234,"Forest",4
"5830","Brussels","Entire home/apt",299,"Etterbeek",2
"5831","Brussels","Entire home/apt",275,"Molenbeek-Saint-Jean",2
"5832","Brussels","Private room",138,"Ixelles",4
"5833","Brussels","Shared room",106,"Anderlecht",1
"5834","Brussels","Private room",249,"Etterbeek",2
"5835","Brussels","Private room",249,"Bruxelles",3
"5836","Brussels","Private room",138,"Watermael-Boitsfort",5
"5837","Brussels","Entire home/apt",225,"Saint-Gilles",2
"5838","Brussels","Private room",106,"Bruxelles",4
"5839","Brussels","Entire home/apt",281,"Ixelles",1
"5840","Brussels","Entire home/apt",251,"Ixelles",1
"5841","Brussels","Entire home/apt",205,"Bruxelles",12
"5842","Brussels","Entire home/apt",221,"Uccle",1
"5843","Brussels","Entire home/apt",256,"Ixelles",1
"5844","Brussels","Entire home/apt",234,"Saint-Gilles",3
"5845","Brussels","Entire home/apt",259,"Ixelles",4
"5846","Brussels","Private room",194,"Berchem-Sainte-Agathe",1
"5847","Brussels","Private room",154,"Etterbeek",12
"5848","Brussels","Entire home/apt",214,"Molenbeek-Saint-Jean",2
"5849","Brussels","Entire home/apt",234,"Uccle",2
"5850","Brussels","Entire home/apt",25,"Bruxelles",2
"5851","Brussels","Entire home/apt",196,"Ixelles",2
"5852","Brussels","Private room",225,"Saint-Gilles",4
"5853","Brussels","Entire home/apt",295,"Ixelles",1
"5854","Brussels","Entire home/apt",194,"Saint-Josse-ten-Noode",3
"5855","Brussels","Entire home/apt",241,"Saint-Gilles",2
"5856","Brussels","Private room",89,"Ixelles",1
"5857","Brussels","Private room",162,"Uccle",2
"5858","Brussels","Private room",162,"Bruxelles",2
"5859","Brussels","Entire home/apt",295,"Uccle",1
"5860","Brussels","Entire home/apt",240,"Forest",2
"5861","Brussels","Private room",175,"Molenbeek-Saint-Jean",3
"5862","Brussels","Entire home/apt",185,"Ixelles",2
"5863","Brussels","Private room",106,"Bruxelles",2
"5864","Brussels","Entire home/apt",172,"Ixelles",2
"5865","Brussels","Entire home/apt",203,"Saint-Gilles",2
"5866","Brussels","Entire home/apt",228,"Jette",2
"5867","Brussels","Private room",203,"Ixelles",2
"5868","Brussels","Private room",138,"Saint-Josse-ten-Noode",2
"5869","Brussels","Entire home/apt",225,"Woluwe-Saint-Lambert",8
"5870","Brussels","Entire home/apt",203,"Saint-Gilles",4
"5871","Brussels","Entire home/apt",36,"Saint-Gilles",1
"5872","Brussels","Entire home/apt",36,"Jette",2
"5873","Brussels","Entire home/apt",25,"Auderghem",3
"5874","Brussels","Private room",106,"Etterbeek",7
"5875","Brussels","Entire home/apt",14,"Bruxelles",2
"5876","Brussels","Entire home/apt",25,"Saint-Gilles",2
"5877","Brussels","Private room",182,"Saint-Gilles",3
"5878","Brussels","Entire home/apt",243,"Auderghem",2
"5879","Brussels","Private room",106,"Anderlecht",2
"5880","Brussels","Entire home/apt",182,"Bruxelles",15
"5881","Brussels","Entire home/apt",46,"Saint-Gilles",1
"5882","Brussels","Private room",196,"Bruxelles",1
"5883","Brussels","Private room",182,"Etterbeek",3
"5884","Brussels","Private room",207,"Bruxelles",1
"5885","Brussels","Entire home/apt",240,"Saint-Josse-ten-Noode",5
"5886","Brussels","Private room",203,"Bruxelles",1
"5887","Brussels","Private room",203,"Saint-Gilles",1
"5888","Brussels","Entire home/apt",185,"Ixelles",3
"5889","Brussels","Entire home/apt",182,"Etterbeek",5
"5890","Brussels","Entire home/apt",66,"Ixelles",1
"5891","Brussels","Entire home/apt",175,"Saint-Gilles",6
"5892","Brussels","Private room",89,"Ixelles",10
"5893","Brussels","Entire home/apt",225,"Ixelles",4
"5894","Brussels","Entire home/apt",36,"Saint-Gilles",3
"5895","Brussels","Entire home/apt",16,"Saint-Gilles",5
"5896","Brussels","Entire home/apt",203,"Ixelles",3
"5897","Brussels","Entire home/apt",234,"Saint-Gilles",3
"5898","Brussels","Entire home/apt",225,"Bruxelles",1
"5899","Brussels","Private room",138,"Schaerbeek",3
"5900","Brussels","Private room",151,"Etterbeek",2
"5901","Brussels","Entire home/apt",243,"Bruxelles",1
"5902","Brussels","Shared room",13,"Ixelles",1
"5903","Brussels","Private room",225,"Bruxelles",2
"5904","Brussels","Private room",203,"Saint-Gilles",2
"5905","Brussels","Private room",203,"Bruxelles",30
"5906","Brussels","Entire home/apt",36,"Saint-Gilles",2
"5907","Brussels","Entire home/apt",259,"Saint-Gilles",2
"5908","Brussels","Entire home/apt",269,"Bruxelles",2
"5909","Brussels","Entire home/apt",249,"Forest",4
"5910","Brussels","Private room",182,"Anderlecht",1
"5911","Brussels","Private room",178,"Schaerbeek",3
"5912","Brussels","Entire home/apt",182,"Uccle",2
"5913","Brussels","Entire home/apt",289,"Bruxelles",2
"5914","Brussels","Private room",223,"Bruxelles",2
"5915","Brussels","Private room",138,"Schaerbeek",1
"5916","Brussels","Private room",162,"Etterbeek",1
"5917","Brussels","Private room",106,"Etterbeek",1
"5918","Brussels","Private room",296,"Ixelles",3
"5919","Brussels","Private room",162,"Bruxelles",1
"5920","Brussels","Entire home/apt",225,"Saint-Gilles",2
"5921","Brussels","Entire home/apt",182,"Bruxelles",3
"5922","Brussels","Entire home/apt",225,"Etterbeek",2
"5923","Brussels","Entire home/apt",252,"Anderlecht",2
"5924","Brussels","Entire home/apt",237,"Ixelles",2
"5925","Brussels","Entire home/apt",203,"Uccle",2
"5926","Brussels","Entire home/apt",25,"Bruxelles",2
"5927","Brussels","Private room",162,"Saint-Gilles",2
"5928","Brussels","Private room",131,"Woluwe-Saint-Lambert",5
"5929","Brussels","Entire home/apt",182,"Etterbeek",1
"5930","Brussels","Entire home/apt",225,"Woluwe-Saint-Lambert",1
"5931","Brussels","Entire home/apt",268,"Saint-Gilles",3
"5932","Brussels","Entire home/apt",259,"Anderlecht",3
"5933","Brussels","Entire home/apt",196,"Anderlecht",3
"5934","Brussels","Entire home/apt",294,"Etterbeek",3
"5935","Brussels","Private room",81,"Saint-Gilles",2
"5936","Brussels","Entire home/apt",167,"Schaerbeek",7
"5937","Brussels","Private room",203,"Forest",2
"5938","Brussels","Entire home/apt",82,"Ixelles",2
"5939","Brussels","Entire home/apt",14,"Etterbeek",2
"5940","Brussels","Entire home/apt",223,"Etterbeek",5
"5941","Brussels","Entire home/apt",225,"Forest",4
"5942","Brussels","Private room",196,"Schaerbeek",1
"5943","Brussels","Entire home/apt",249,"Uccle",1
"5944","Brussels","Private room",50,"Uccle",1
"5945","Brussels","Private room",154,"Schaerbeek",1
"5946","Brussels","Entire home/apt",203,"Forest",4
"5947","Brussels","Private room",142,"Bruxelles",1
"5948","Brussels","Private room",151,"Bruxelles",2
"5949","Brussels","Entire home/apt",203,"Bruxelles",5
"5950","Brussels","Entire home/apt",196,"Ixelles",2
"5951","Brussels","Private room",203,"Ixelles",5
"5952","Brussels","Entire home/apt",275,"Bruxelles",3
"5953","Brussels","Entire home/apt",243,"Bruxelles",2
"5954","Brussels","Entire home/apt",259,"Bruxelles",1000
"5955","Brussels","Private room",151,"Molenbeek-Saint-Jean",2
"5956","Brussels","Entire home/apt",138,"Forest",2
"5957","Brussels","Entire home/apt",262,"Ixelles",2
"5958","Brussels","Private room",106,"Bruxelles",2
"5959","Brussels","Private room",203,"Ixelles",2
"5960","Brussels","Private room",182,"Ixelles",2
"5961","Brussels","Entire home/apt",14,"Bruxelles",2
"5962","Brussels","Private room",203,"Ixelles",1
"5963","Brussels","Entire home/apt",172,"Uccle",7
"5964","Brussels","Private room",203,"Auderghem",2
"5965","Brussels","Private room",106,"Bruxelles",1
"5966","Brussels","Entire home/apt",36,"Ixelles",2
"5967","Brussels","Entire home/apt",36,"Ixelles",3
"5968","Brussels","Private room",112,"Schaerbeek",1
"5969","Brussels","Entire home/apt",36,"Ixelles",2
"5970","Brussels","Entire home/apt",185,"Ixelles",1
"5971","Brussels","Private room",106,"Ixelles",3
"5972","Brussels","Entire home/apt",214,"Ixelles",5
"5973","Brussels","Entire home/apt",243,"Bruxelles",90
"5974","Brussels","Entire home/apt",259,"Saint-Gilles",1
"5975","Brussels","Entire home/apt",241,"Etterbeek",3
"5976","Brussels","Entire home/apt",249,"Ixelles",30
"5977","Brussels","Entire home/apt",82,"Ixelles",2
"5978","Brussels","Entire home/apt",266,"Forest",2
"5979","Brussels","Private room",151,"Koekelberg",2
"5980","Brussels","Private room",106,"Bruxelles",20
"5981","Brussels","Entire home/apt",203,"Bruxelles",4
"5982","Brussels","Entire home/apt",259,"Forest",7
"5983","Brussels","Private room",154,"Ixelles",1
"5984","Brussels","Private room",126,"Forest",2
"5985","Brussels","Entire home/apt",127,"Ixelles",1
"5986","Brussels","Private room",106,"Schaerbeek",1
"5987","Brussels","Entire home/apt",243,"Forest",3
"5988","Brussels","Private room",126,"Ixelles",6
"5989","Brussels","Private room",138,"Molenbeek-Saint-Jean",3
"5990","Brussels","Private room",65,"Etterbeek",1
"5991","Brussels","Shared room",119,"Ixelles",2
"5992","Brussels","Private room",162,"Ixelles",1
"5993","Brussels","Entire home/apt",234,"Ixelles",3
"5994","Brussels","Entire home/apt",224,"Bruxelles",1
"5995","Brussels","Entire home/apt",112,"Bruxelles",28
"5996","Brussels","Hotel room",82,"Bruxelles",1
"5997","Brussels","Entire home/apt",241,"Saint-Gilles",4
"5998","Brussels","Private room",167,"Anderlecht",1
"5999","Brussels","Entire home/apt",275,"Saint-Gilles",5
"6000","Brussels","Private room",72,"Schaerbeek",1
"6001","Brussels","Entire home/apt",225,"Ixelles",5
"6002","Brussels","Entire home/apt",203,"Ixelles",2
"6003","Brussels","Entire home/apt",151,"Ixelles",1
"6004","Brussels","Entire home/apt",275,"Uccle",1
"6005","Brussels","Entire home/apt",196,"Saint-Gilles",2
"6006","Brussels","Entire home/apt",223,"Saint-Josse-ten-Noode",1
"6007","Brussels","Private room",196,"Schaerbeek",1
"6008","Brussels","Entire home/apt",23,"Ixelles",5
"6009","Brussels","Entire home/apt",167,"Saint-Gilles",7
"6010","Brussels","Entire home/apt",243,"Bruxelles",1
"6011","Brussels","Private room",119,"Schaerbeek",4
"6012","Brussels","Entire home/apt",295,"Saint-Gilles",2
"6013","Brussels","Entire home/apt",203,"Ixelles",1
"6014","Brussels","Private room",162,"Ixelles",1
"6015","Brussels","Entire home/apt",225,"Saint-Josse-ten-Noode",2
"6016","Brussels","Entire home/apt",65,"Bruxelles",1
"6017","Brussels","Shared room",214,"Etterbeek",4
"6018","Brussels","Entire home/apt",182,"Woluwe-Saint-Lambert",30
"6019","Brussels","Entire home/apt",243,"Woluwe-Saint-Lambert",3
"6020","Brussels","Entire home/apt",227,"Evere",2
"6021","Brussels","Entire home/apt",223,"Anderlecht",3
"6022","Brussels","Entire home/apt",214,"Saint-Gilles",2
"6023","Brussels","Entire home/apt",225,"Ixelles",5
"6024","Brussels","Entire home/apt",249,"Bruxelles",4
"6025","Brussels","Entire home/apt",203,"Schaerbeek",3
"6026","Brussels","Private room",203,"Schaerbeek",2
"6027","Brussels","Entire home/apt",80,"Ixelles",1
"6028","Brussels","Entire home/apt",162,"Schaerbeek",1
"6029","Brussels","Entire home/apt",294,"Saint-Gilles",1
"6030","Brussels","Entire home/apt",275,"Bruxelles",2
"6031","Brussels","Entire home/apt",243,"Bruxelles",4
"6032","Brussels","Entire home/apt",196,"Bruxelles",5
"6033","Brussels","Entire home/apt",256,"Bruxelles",2
"6034","Brussels","Entire home/apt",214,"Ixelles",2
"6035","Brussels","Private room",131,"Woluwe-Saint-Lambert",2
"6036","Brussels","Private room",151,"Evere",2
"6037","Brussels","Private room",228,"Etterbeek",2
"6038","Brussels","Private room",45,"Anderlecht",1
"6039","Brussels","Entire home/apt",294,"Saint-Gilles",1
"6040","Brussels","Entire home/apt",294,"Saint-Gilles",1
"6041","Brussels","Entire home/apt",232,"Uccle",1
"6042","Brussels","Private room",196,"Schaerbeek",1
"6043","Brussels","Entire home/apt",281,"Bruxelles",2
"6044","Brussels","Private room",162,"Bruxelles",1
"6045","Brussels","Entire home/apt",271,"Ixelles",1
"6046","Brussels","Private room",162,"Etterbeek",1
"6047","Brussels","Entire home/apt",275,"Woluwe-Saint-Pierre",2
"6048","Brussels","Entire home/apt",214,"Anderlecht",2
"6049","Brussels","Entire home/apt",182,"Anderlecht",24
"6050","Brussels","Private room",106,"Woluwe-Saint-Lambert",1
"6051","Brussels","Private room",203,"Molenbeek-Saint-Jean",91
"6052","Brussels","Entire home/apt",249,"Molenbeek-Saint-Jean",1
"6053","Brussels","Private room",85,"Uccle",1
"6054","Brussels","Entire home/apt",243,"Bruxelles",3
"6055","Brussels","Entire home/apt",214,"Saint-Gilles",1
"6056","Brussels","Entire home/apt",214,"Anderlecht",3
"6057","Brussels","Entire home/apt",243,"Watermael-Boitsfort",2
"6058","Brussels","Entire home/apt",281,"Bruxelles",3
"6059","Brussels","Private room",144,"Anderlecht",1
"6060","Brussels","Entire home/apt",279,"Saint-Gilles",2
"6061","Brussels","Entire home/apt",243,"Anderlecht",2
"6062","Brussels","Entire home/apt",289,"Saint-Gilles",3
"6063","Brussels","Entire home/apt",209,"Bruxelles",5
"6064","Brussels","Entire home/apt",266,"Bruxelles",2
"6065","Brussels","Shared room",185,"Ixelles",1
"6066","Brussels","Entire home/apt",266,"Bruxelles",2
"6067","Brussels","Private room",138,"Schaerbeek",2
"6068","Brussels","Private room",249,"Forest",1
"6069","Brussels","Entire home/apt",256,"Ixelles",3
"6070","Brussels","Private room",203,"Bruxelles",1
"6071","Brussels","Private room",251,"Bruxelles",1
"6072","Brussels","Entire home/apt",272,"Bruxelles",4
"6073","Brussels","Entire home/apt",289,"Ixelles",2
"6074","Brussels","Entire home/apt",272,"Ixelles",1
"6075","Brussels","Entire home/apt",56,"Ixelles",2
"6076","Brussels","Entire home/apt",203,"Ixelles",3
"6077","Brussels","Private room",131,"Uccle",1
"6078","Brussels","Entire home/apt",299,"Schaerbeek",1
"6079","Brussels","Entire home/apt",249,"Bruxelles",1
"6080","Brussels","Private room",131,"Woluwe-Saint-Lambert",1
"6081","Brussels","Private room",162,"Molenbeek-Saint-Jean",3
"6082","Brussels","Entire home/apt",279,"Ganshoren",2
"6083","Brussels","Private room",172,"Forest",3
"6084","Brussels","Private room",162,"Saint-Gilles",2
"6085","Brussels","Entire home/apt",241,"Uccle",14
"6086","Brussels","Entire home/apt",223,"Schaerbeek",1
"6087","Brussels","Private room",154,"Bruxelles",2
"6088","Brussels","Private room",243,"Bruxelles",2
"6089","Brussels","Private room",162,"Etterbeek",1
"6090","Brussels","Entire home/apt",234,"Ixelles",5
"6091","Brussels","Entire home/apt",259,"Woluwe-Saint-Pierre",2
"6092","Brussels","Entire home/apt",249,"Ixelles",2
"6093","Brussels","Private room",185,"Jette",2
"6094","Brussels","Private room",162,"Ixelles",2
"6095","Brussels","Private room",225,"Bruxelles",1
"6096","Brussels","Entire home/apt",249,"Schaerbeek",2
"6097","Brussels","Entire home/apt",234,"Saint-Josse-ten-Noode",1
"6098","Brussels","Private room",243,"Evere",1
"6099","Brussels","Private room",107,"Uccle",7
"6100","Brussels","Entire home/apt",286,"Woluwe-Saint-Lambert",1
"6101","Brussels","Private room",55,"Schaerbeek",8
"6102","Brussels","Private room",72,"Molenbeek-Saint-Jean",90
"6103","Brussels","Private room",106,"Ixelles",2
"6104","Brussels","Entire home/apt",243,"Etterbeek",1
"6105","Brussels","Private room",106,"Molenbeek-Saint-Jean",90
"6106","Brussels","Private room",72,"Molenbeek-Saint-Jean",90
"6107","Brussels","Entire home/apt",217,"Molenbeek-Saint-Jean",90
"6108","Brussels","Entire home/apt",120,"Ixelles",1
"6109","Brussels","Entire home/apt",259,"Anderlecht",3
"6110","Brussels","Entire home/apt",214,"Forest",2
"6111","Brussels","Entire home/apt",243,"Saint-Gilles",12
"6112","Brussels","Private room",203,"Saint-Gilles",2
"6113","Brussels","Entire home/apt",249,"Ixelles",3
"6114","Brussels","Private room",35,"Ixelles",365
"6115","Brussels","Entire home/apt",66,"Molenbeek-Saint-Jean",1
"6116","Brussels","Entire home/apt",241,"Bruxelles",1
"6117","Brussels","Private room",182,"Saint-Gilles",3
"6118","Brussels","Entire home/apt",120,"Ixelles",1
"6119","Brussels","Entire home/apt",127,"Ixelles",1
"6120","Brussels","Entire home/apt",14,"Molenbeek-Saint-Jean",1
"6121","Brussels","Private room",182,"Forest",1
"6122","Brussels","Private room",203,"Ixelles",2
"6123","Brussels","Entire home/apt",36,"Schaerbeek",3
"6124","Brussels","Entire home/apt",243,"Anderlecht",2
"6125","Brussels","Entire home/apt",227,"Saint-Gilles",2
"6126","Brussels","Entire home/apt",225,"Ganshoren",3
"6127","Brussels","Entire home/apt",262,"Ixelles",2
"6128","Brussels","Entire home/apt",14,"Bruxelles",1
"6129","Brussels","Entire home/apt",275,"Bruxelles",3
"6130","Brussels","Entire home/apt",30,"Bruxelles",1
"6131","Brussels","Entire home/apt",275,"Woluwe-Saint-Lambert",2
"6132","Brussels","Entire home/apt",162,"Anderlecht",2
"6133","Brussels","Private room",162,"Anderlecht",3
"6134","Brussels","Entire home/apt",286,"Anderlecht",1
"6135","Brussels","Private room",138,"Bruxelles",3
"6136","Brussels","Private room",203,"Molenbeek-Saint-Jean",5
"6137","Brussels","Private room",214,"Saint-Gilles",2
"6138","Brussels","Entire home/apt",194,"Bruxelles",90
"6139","Brussels","Private room",162,"Auderghem",1
"6140","Brussels","Private room",138,"Uccle",2
"6141","Brussels","Private room",249,"Ixelles",1
"6142","Brussels","Entire home/apt",275,"Bruxelles",3
"6143","Brussels","Private room",234,"Uccle",1
"6144","Brussels","Entire home/apt",209,"Bruxelles",90
"6145","Brussels","Private room",238,"Bruxelles",1
"6146","Brussels","Entire home/apt",178,"Bruxelles",4
"6147","Brussels","Private room",209,"Uccle",2
"6148","Brussels","Entire home/apt",249,"Ixelles",5
"6149","Brussels","Entire home/apt",234,"Molenbeek-Saint-Jean",1
"6150","Brussels","Entire home/apt",272,"Ixelles",2
"6151","Brussels","Entire home/apt",243,"Anderlecht",1
"6152","Brussels","Entire home/apt",262,"Anderlecht",1
"6153","Brussels","Entire home/apt",275,"Anderlecht",2
"6154","Brussels","Entire home/apt",90,"Bruxelles",2
"6155","Brussels","Private room",138,"Bruxelles",2
"6156","Brussels","Entire home/apt",275,"Uccle",5
"6157","Brussels","Private room",106,"Watermael-Boitsfort",2
"6158","Brussels","Entire home/apt",30,"Bruxelles",2
"6159","Brussels","Entire home/apt",30,"Bruxelles",2
"6160","Brussels","Entire home/apt",272,"Bruxelles",3
"6161","Brussels","Entire home/apt",120,"Jette",2
"6162","Brussels","Private room",162,"Etterbeek",1
"6163","Brussels","Entire home/apt",243,"Woluwe-Saint-Pierre",3
"6164","Brussels","Entire home/apt",234,"Saint-Gilles",1
"6165","Brussels","Private room",162,"Forest",2
"6166","Brussels","Entire home/apt",281,"Bruxelles",2
"6167","Brussels","Entire home/apt",259,"Bruxelles",2
